Images/collar_design_labels/60951f5761ea3a01d6ed80e76b7f81ac.jpg,collar_design_labels,2.3795897e-06;0.9999516;4.18314e-05;2.8060037e-06;1.2681478e-06
Images/collar_design_labels/677e1183282769a3fe8ac5f1f0154bbd.jpg,collar_design_labels,5.9622594e-06;3.5872959e-06;2.5688212e-05;0.9999645;2.0212407e-07
Images/collar_design_labels/3f5a2be205e5d253ebc0517bf50a4b0d.jpg,collar_design_labels,0.00023433479;0.999532;0.00023354858;7.641883e-09;6.135313e-08
Images/collar_design_labels/1712bf3d7b57d779ade7f00c389cfa64.jpg,collar_design_labels,0.0004665334;0.000114790186;0.73884135;0.2602647;0.0003126843
Images/collar_design_labels/0b2b4254f35ce3a41a2606705a5466ba.jpg,collar_design_labels,5.7793613e-07;2.719343e-08;1.6180758e-06;0.9999976;1.655439e-07
Images/collar_design_labels/92a57289b5766147c4ea61e64a4172e7.jpg,collar_design_labels,5.2045157e-06;7.059851e-08;1.6220763e-07;0.9999945;6.104354e-11
Images/collar_design_labels/ceb3b249ac875ce56558c442501bbd68.jpg,collar_design_labels,7.2532116e-06;1.4442849e-05;1.1000661e-08;1.6615207e-08;0.9999783
Images/collar_design_labels/556aa0c491f7c58dbd32f5174334b148.jpg,collar_design_labels,5.9800714e-05;0.00081731024;0.9958241;0.003288555;1.0265371e-05
Images/collar_design_labels/c9854e349519aa25d9212d5601cb50ae.jpg,collar_design_labels,0.9982059;0.00028669764;0.0006936428;0.00043128146;0.00038252442
Images/collar_design_labels/098a6298808acb42de8ae1aa0b9976ec.jpg,collar_design_labels,1.7717483e-10;3.0207068e-09;2.9342782e-08;1.0;2.1049593e-13
Images/collar_design_labels/99cfe9c0db24742b012adbfff51ec23a.jpg,collar_design_labels,0.15519944;0.041599005;0.78854614;0.0122742625;0.0023812756
Images/collar_design_labels/72c6a483c027c898f23f3949cc30012c.jpg,collar_design_labels,0.00014310863;2.506234e-06;0.0022888274;0.99756455;1.0386213e-06
Images/collar_design_labels/91e34afd9a36ed164cf486dc25508eb9.jpg,collar_design_labels,3.978359e-08;4.643413e-06;0.9999894;5.9939875e-06;1.2878075e-09
Images/collar_design_labels/c9dee9a7b7ab29c73230d7ce0a1d3fc4.jpg,collar_design_labels,0.00011573085;1.6040025e-05;0.99931073;0.00055688294;5.3793667e-07
Images/collar_design_labels/be3e22606197d9569c1af06f17985b42.jpg,collar_design_labels,3.5910998e-05;0.82305354;0.17666401;0.00022232979;2.4155232e-05
Images/collar_design_labels/19d3a5e7dbc215ceb426e49e238e7864.jpg,collar_design_labels,1.2749773e-06;5.6575044e-07;1.0001543e-08;4.4260857e-09;0.9999981
Images/collar_design_labels/70fe15089d2290c66aaeab9f59158bce.jpg,collar_design_labels,0.00021341344;0.00021725334;0.0020689773;0.997494;6.467308e-06
Images/collar_design_labels/006bb0a061ad3aab538c2c8430963161.jpg,collar_design_labels,2.7956278e-07;0.0021004048;0.99780077;9.772704e-05;6.739137e-07
Images/collar_design_labels/652958365be96e17fa459b922dbad05c.jpg,collar_design_labels,2.782781e-06;7.8465004e-05;0.00012788121;0.9997894;1.3927972e-06
Images/collar_design_labels/125e5db533b2c963873e9b6733e39b08.jpg,collar_design_labels,3.3052697e-06;0.9997509;0.00023129737;1.4219348e-05;2.179382e-07
