Images/collar_design_labels/60951f5761ea3a01d6ed80e76b7f81ac.jpg,collar_design_labels,0.0033707768;0.9788513;0.0021279964;0.0155932065;5.6713397e-05
Images/collar_design_labels/677e1183282769a3fe8ac5f1f0154bbd.jpg,collar_design_labels,1.0075372e-08;6.443952e-11;6.9600524e-08;0.9999999;1.898925e-09
Images/collar_design_labels/3f5a2be205e5d253ebc0517bf50a4b0d.jpg,collar_design_labels,5.3935775e-12;1.0;2.7195866e-09;3.3697066e-13;4.8632342e-14
Images/collar_design_labels/1712bf3d7b57d779ade7f00c389cfa64.jpg,collar_design_labels,0.000113011214;1.9788977e-05;0.59827965;0.40157518;1.2326679e-05
Images/collar_design_labels/0b2b4254f35ce3a41a2606705a5466ba.jpg,collar_design_labels,2.6602402e-07;3.9276187e-09;7.7261015e-05;0.99992156;9.395712e-07
Images/collar_design_labels/92a57289b5766147c4ea61e64a4172e7.jpg,collar_design_labels,0.001783346;1.8836902e-06;4.0551327e-05;0.9981742;3.3537997e-08
Images/collar_design_labels/ceb3b249ac875ce56558c442501bbd68.jpg,collar_design_labels,4.3896006e-07;5.5404032e-09;1.2049834e-11;4.092166e-11;0.9999995
Images/collar_design_labels/556aa0c491f7c58dbd32f5174334b148.jpg,collar_design_labels,1.9675839e-07;1.5065323e-06;0.99999774;5.534717e-07;5.7491656e-09
Images/collar_design_labels/c9854e349519aa25d9212d5601cb50ae.jpg,collar_design_labels,0.99432063;7.23576e-05;1.047999e-07;7.055085e-07;0.0056062196
Images/collar_design_labels/098a6298808acb42de8ae1aa0b9976ec.jpg,collar_design_labels,7.761573e-10;1.4615141e-10;3.4278315e-07;0.99999964;5.2759717e-13
Images/collar_design_labels/99cfe9c0db24742b012adbfff51ec23a.jpg,collar_design_labels,0.005877046;7.6684055e-06;0.9700549;0.024060035;3.5762704e-07
Images/collar_design_labels/72c6a483c027c898f23f3949cc30012c.jpg,collar_design_labels,1.2151216e-06;1.6978335e-10;4.300239e-06;0.9999945;8.9056373e-10
Images/collar_design_labels/91e34afd9a36ed164cf486dc25508eb9.jpg,collar_design_labels,4.451363e-09;1.069513e-06;0.9999974;1.503225e-06;2.6757865e-10
Images/collar_design_labels/c9dee9a7b7ab29c73230d7ce0a1d3fc4.jpg,collar_design_labels,0.058464345;0.0019201293;0.9287154;0.010422646;0.00047746688
Images/collar_design_labels/be3e22606197d9569c1af06f17985b42.jpg,collar_design_labels,8.0893244e-08;0.98870766;0.011288579;3.0617266e-06;6.428558e-07
Images/collar_design_labels/19d3a5e7dbc215ceb426e49e238e7864.jpg,collar_design_labels,6.1978184e-08;2.6031872e-09;2.1631034e-10;1.7348468e-10;0.9999999
Images/collar_design_labels/70fe15089d2290c66aaeab9f59158bce.jpg,collar_design_labels,0.008233844;0.35116518;0.024802348;0.6154304;0.00036819797
