Images/collar_design_labels/faad3490a16c7f3d4ffc975147ab6ab3.jpg,collar_design_labels,0.006879914;0.00039041205;7.656617e-05;0.0012271049;0.991426
Images/collar_design_labels/0b2b4254f35ce3a41a2606705a5466ba.jpg,collar_design_labels,1.7155955e-08;8.083841e-10;1.5229463e-07;0.9999999;3.5594727e-09
Images/collar_design_labels/7f2be608e06f804dd53ab529894440dd.jpg,collar_design_labels,7.683757e-08;0.99999106;6.8012473e-06;9.891298e-07;1.0719664e-06
Images/collar_design_labels/4b09d4dca80caac42e8b12db9a32040c.jpg,collar_design_labels,1.986258e-06;2.7693912e-05;0.009654223;0.98816025;0.002155784
Images/collar_design_labels/de91f00a05e84d7239f3c8d5c532ec8b.jpg,collar_design_labels,9.9380514e-08;1.3217635e-07;8.130776e-09;6.4898678e-09;0.99999976
Images/collar_design_labels/d370136ab83bc025d618e7d182e71665.jpg,collar_design_labels,1.4904379e-09;2.187792e-10;3.3131883e-10;5.051987e-11;1.0
Images/collar_design_labels/96ef2ade3f8d43be1f95eb1101e2ed65.jpg,collar_design_labels,5.6223943e-08;4.4047766e-08;0.032483455;0.96751636;5.5133953e-08
Images/collar_design_labels/be3e22606197d9569c1af06f17985b42.jpg,collar_design_labels,9.653502e-06;0.942078;0.057861123;3.645957e-05;1.4715413e-05
Images/collar_design_labels/4725f9f96eb36692c6586a5c7bc7e296.jpg,collar_design_labels,1.2804955e-05;3.140967e-07;4.2993221e-07;0.9999839;2.4741269e-06
Images/collar_design_labels/06a0ccd292860deeb9c1d06c9fe6031b.jpg,collar_design_labels,1.3381657e-07;1.9756811e-08;1.9656146e-07;0.99999964;2.2631723e-09
Images/collar_design_labels/a6bc6d31b53d67b1a86650e807bc89b0.jpg,collar_design_labels,1.5965821e-07;0.9999999;1.7093299e-09;2.2092808e-08;5.6594405e-09
Images/collar_design_labels/e9f11abdaf237e37d9bcd8849fe87abf.jpg,collar_design_labels,0.60865104;0.049441725;0.0020978882;0.011844445;0.32796487
Images/collar_design_labels/7486b4a0bb9a40dcae8e5b009edf3d33.jpg,collar_design_labels,0.0003133092;0.00044553092;0.00027158906;5.380695e-06;0.9989642
Images/collar_design_labels/56d8e94aa3c3adda93998b82718a82d7.jpg,collar_design_labels,0.00036103296;2.397043e-08;1.0441375e-07;0.9996387;6.756945e-08
Images/collar_design_labels/14fb5d61299880507d449c2752d133cd.jpg,collar_design_labels,0.025125887;0.0016638535;0.8472852;0.12512489;0.00080011826
Images/collar_design_labels/3dbf547839f56acd3364495990d0c660.jpg,collar_design_labels,0.99999905;1.42825e-08;9.566849e-07;2.5317515e-09;2.652671e-09
Images/collar_design_labels/111f03d533410adb885b6dfa6214a77f.jpg,collar_design_labels,0.0016640626;0.80675703;0.09972366;0.0434573;0.04839794
Images/collar_design_labels/aec458ce3534def47aa9581317a63d57.jpg,collar_design_labels,0.99999046;1.9971737e-06;1.0626522e-06;2.1078081e-07;6.1411774e-06
Images/collar_design_labels/43aad4db415fd0b063df9a95111311dc.jpg,collar_design_labels,1.5472462e-08;0.9999993;6.540004e-07;2.504133e-09;1.4390217e-07
Images/collar_design_labels/ffadda20d1fd700167f95ad9877ca85d.jpg,collar_design_labels,0.001842674;0.00020009647;6.295645e-06;0.9979425;8.396968e-06
Images/collar_design_labels/f6fe5593ce39673b9349bbe11c06ea17.jpg,collar_design_labels,2.4569046e-05;7.904966e-08;0.23365894;0.76631427;2.084441e-06
Images/collar_design_labels/40f30d93356c079347f4dd4284d1da28.jpg,collar_design_labels,1.1451986e-05;0.9996563;0.00032623467;5.469575e-06;4.1945307e-07
Images/collar_design_labels/177d03ddadbf651c5a30a5c1f9f28544.jpg,collar_design_labels,9.172054e-05;9.372431e-05;9.734912e-06;2.972814e-06;0.9998018
Images/collar_design_labels/e5d7f55b6afd61bffa2630ecaa479441.jpg,collar_design_labels,0.008587187;0.011121854;0.9793409;0.0009209752;2.903868e-05
Images/collar_design_labels/f9c33660fc51c2de3dea944bb88cbd86.jpg,collar_design_labels,0.13054493;0.008528312;0.019066202;0.8414718;0.00038869388
Images/collar_design_labels/7f08426436cec79858608e8b7b97a563.jpg,collar_design_labels,4.985199e-05;0.99992;2.450507e-05;4.346891e-07;5.0897306e-06
Images/collar_design_labels/716a0fa454957870372668e09bc0f2f6.jpg,collar_design_labels,0.0012247644;0.00029544672;0.97921133;0.019176744;9.179864e-05
Images/collar_design_labels/3e793ad0b31c8b7ae52996f2304f4786.jpg,collar_design_labels,3.1491542e-08;0.9999993;6.187099e-07;7.584399e-08;4.4323065e-10
Images/collar_design_labels/9b8e9c972b34dfb4106f316a794e8725.jpg,collar_design_labels,0.87550515;0.006774266;0.0067768083;0.0059773144;0.10496648
Images/collar_design_labels/45a96feb6b43a4e47c7bfa25913a1b7c.jpg,collar_design_labels,3.475163e-08;1.1996536e-09;3.0033915e-09;1.0;1.565799e-12
Images/collar_design_labels/117d581fc8fd3022ed0009c8e58417fa.jpg,collar_design_labels,0.99998796;6.077252e-07;8.28442e-09;5.7414964e-06;5.7492007e-06
Images/collar_design_labels/f1aff6031de8bfabf67a593bdb9b0bd3.jpg,collar_design_labels,0.0002762423;1.1836694e-05;1.6633693e-07;2.7331469e-06;0.99970895
Images/collar_design_labels/5a454b643d39bd807f5e9e27b9ad4daf.jpg,collar_design_labels,2.7648179e-07;1.9086434e-08;7.951744e-07;0.9999982;7.530513e-07
Images/collar_design_labels/eb11bfc465a03c0a059f77670184794e.jpg,collar_design_labels,0.45449048;0.05926438;0.07063202;0.20493323;0.21067989
Images/collar_design_labels/7f09e32061b0100f6928d2f9269cb0cd.jpg,collar_design_labels,1.5782751e-07;3.098904e-09;0.00037053728;0.99962926;4.017093e-09
Images/collar_design_labels/ce467785cb2198ac161ac4a94257c51e.jpg,collar_design_labels,0.9625667;1.6018685e-08;3.5640834e-08;0.037433084;2.1591558e-07
Images/collar_design_labels/ab661269132b4491ad38413917c3d9c5.jpg,collar_design_labels,1.4726884e-05;1.6098069e-05;1.3108158e-07;2.2610934e-08;0.999969
Images/collar_design_labels/c0aa21860e4af07bd516b02c9a5113b8.jpg,collar_design_labels,5.815986e-08;1.0;1.4449705e-09;5.615057e-09;2.7544165e-09
